TransactionID,isFraud,TransactionDT,TransactionAmt,ProductCD,card1,card2,card3,card4,card5,card6,addr1,addr2,P_emaildomain,R_emaildomain,C1,C2,C5,C11,C13,C14,D1,D2,M1,M2,M3,M4,V11,V15,V29,V35,V45,V53,V62,V75,V87,V94,V100,V200,V300
2991700,0,179515,103.89,W,11096,360.0,150.0,visa,226.0,debit,441.0,,gmail.com,gmail.com,3,4,0,1,3,2,342,,T,F,T,M0,0.7097,0.0,0.0,0.1648,1.3805,0.6518,0.0,0.0,1.0072,1.0,0.8903,2.3958,1.8953
2991701,0,179517,39.84,W,11228,111.0,150.0,visa,226.0,debit,299.0,87.0,yahoo.com,gmail.com,4,2,0,2,4,2,5,12.0,T,T,T,nan,0.7607,,,1.3705,1.3564,0.9606,0.0,0.0,1.3258,0.0,12.3867,3.0752,5.4982
2991702,0,179539,42.61,C,10218,555.0,150.0,mastercard,226.0,credit,330.0,,gmail.com,outlook.com,3,2,0,2,3,4,75,,T,T,nan,M0,0.2862,0.0,1.0,0.7434,2.0199,0.9722,0.0,0.0,1.2315,0.0,11.4526,0.2864,0.8268
2991703,0,179557,4.62,W,19802,225.0,150.0,visa,226.0,debit,204.0,87.0,gmail.com,anonymous.com,5,1,0,1,4,1,3,,T,T,T,nan,0.6988,0.0,1.0,1.2372,2.0626,0.0933,0.0,,1.002,0.0,5.6711,2.6749,0.4549
2991704,0,179567,3.66,W,15613,225.0,150.0,visa,226.0,credit,299.0,87.0,yahoo.com,nan,2,2,1,3,4,4,40,13.0,nan,T,F,M1,0.396,0.0,,1.0485,1.6424,0.7904,1.0,0.0,1.3172,0.0,5.7001,0.9216,3.4288
2991705,0,179578,26.56,W,19947,490.0,150.0,visa,219.0,debit,204.0,87.0,gmail.com,gmail.com,3,2,0,1,3,3,273,37.0,T,T,F,M0,0.9192,0.0,0.0,0.3143,1.0809,1.2851,0.0,0.0,1.846,0.0,9.9396,22.8685,1.4398
2991706,0,179609,42.39,W,15093,360.0,150.0,visa,166.0,debit,325.0,87.0,hotmail.com,gmail.com,3,1,1,2,3,2,45,10.0,T,nan,nan,nan,0.3313,0.0,0.0,0.5192,1.2897,0.9213,1.0,0.0,1.3314,0.0,11.9235,1.688,1.4461
2991707,0,179614,10.75,C,17653,321.0,150.0,visa,226.0,debit,299.0,87.0,hotmail.com,gmail.com,3,2,0,3,4,2,116,,T,F,nan,nan,0.9398,0.0,,1.1543,1.4186,1.1899,1.0,0.0,1.49,1.0,6.3678,0.9202,2.6775
2991708,0,179648,11.15,W,7619,555.0,150.0,visa,102.0,debit,441.0,87.0,gmail.com,nan,2,1,0,1,5,2,76,62.0,T,T,nan,M1,0.3893,0.0,1.0,-0.117,1.9478,0.8835,0.0,0.0,0.522,0.0,12.3168,1.5182,0.1702
2991709,0,179669,58.06,W,10119,225.0,150.0,visa,226.0,debit,441.0,,yahoo.com,nan,2,3,0,1,1,1,88,,T,T,F,M0,0.7461,1.0,0.0,0.6707,0.5847,0.2853,0.0,0.0,1.5649,0.0,0.1206,3.8159,0.8283
2991710,0,179680,58.14,C,5555,490.0,150.0,discover,219.0,debit,325.0,87.0,outlook.com,nan,4,2,0,3,3,1,517,2.0,nan,nan,T,M1,0.4168,1.0,1.0,0.7039,0.3888,1.0328,0.0,,1.1162,0.0,22.1638,3.6365,16.0792
2991711,0,179692,28.85,W,14327,194.0,150.0,visa,226.0,debit,204.0,87.0,hotmail.com,gmail.com,1,2,0,1,3,1,171,82.0,nan,F,T,M2,0.6065,0.0,0.0,1.3532,1.1731,0.9823,1.0,0.0,1.0767,0.0,0.4441,16.2505,0.3796
2991712,1,179698,72.26,H,2042,490.0,150.0,visa,226.0,debit,325.0,87.0,gmail.com,nan,5,2,0,1,2,1,251,15.0,T,F,T,M0,0.4948,0.0,0.0,0.9609,0.9082,0.6525,0.0,0.0,1.2428,,5.773,0.5031,0.9414
2991713,0,179726,10.23,W,6444,194.0,150.0,visa,166.0,debit,330.0,87.0,gmail.com,nan,5,3,2,1,5,2,110,68.0,nan,T,nan,nan,0.7219,0.0,0.0,2.294,0.8844,0.8219,0.0,1.0,1.4064,0.0,1.1641,6.0198,3.1314
2991714,0,179740,23.2,W,5188,194.0,150.0,mastercard,137.0,debit,,87.0,gmail.com,nan,3,1,2,2,3,1,51,11.0,T,nan,T,nan,0.2706,0.0,0.0,1.2675,1.8315,0.4624,0.0,0.0,1.1531,0.0,0.3669,1.7554,0.4918
2991715,1,179748,172.07,C,14060,360.0,150.0,visa,226.0,credit,299.0,,anonymous.com,hotmail.com,1,4,1,1,5,3,47,0.0,T,nan,T,nan,0.104,0.0,1.0,0.7684,2.0178,0.6073,0.0,,0.989,0.0,21.516,2.4619,0.3698
2991716,0,179766,35.46,W,11233,111.0,150.0,visa,226.0,debit,,87.0,gmail.com,gmail.com,2,1,0,1,3,3,348,39.0,T,nan,F,M2,0.2914,0.0,0.0,0.9335,1.6873,0.5403,0.0,0.0,0.7447,0.0,16.2628,0.017,0.7358
2991717,0,179875,37.57,W,4088,111.0,150.0,visa,137.0,debit,204.0,87.0,yahoo.com,nan,3,3,0,2,2,1,35,32.0,T,T,T,M1,0.6657,0.0,0.0,0.027,0.7249,0.7414,0.0,0.0,1.0832,0.0,9.5979,0.4645,0.712
2991718,0,179887,332.27,W,2646,194.0,150.0,visa,102.0,debit,,87.0,anonymous.com,nan,3,2,1,1,6,2,20,10.0,T,T,nan,M0,0.6602,,0.0,0.8855,1.5196,1.1106,0.0,0.0,1.047,0.0,4.175,6.2561,1.5123
2991719,0,179937,8.17,C,14127,360.0,150.0,visa,226.0,debit,441.0,87.0,hotmail.com,nan,3,2,0,2,3,1,13,6.0,T,nan,nan,nan,0.884,0.0,0.0,0.4686,0.7198,0.8834,0.0,2.0,0.932,0.0,7.6068,5.2412,0.2024
2991720,0,179946,73.44,W,1487,490.0,150.0,visa,166.0,debit,204.0,87.0,gmail.com,hotmail.com,2,4,0,3,4,4,78,,nan,F,T,M1,0.6933,0.0,0.0,0.5799,0.5748,0.3876,0.0,0.0,1.3321,0.0,22.093,1.8533,3.0449
2991721,0,179947,174.86,C,16453,360.0,150.0,mastercard,137.0,debit,204.0,87.0,gmail.com,gmail.com,2,4,0,2,2,2,122,39.0,T,nan,T,M0,0.2751,0.0,1.0,0.7948,1.6293,0.6188,0.0,0.0,1.5896,0.0,2.4132,10.6313,1.4887
2991722,0,179951,23.93,W,2747,490.0,150.0,mastercard,226.0,credit,441.0,87.0,hotmail.com,yahoo.com,4,2,1,2,4,1,67,,nan,nan,T,M0,0.6204,0.0,0.0,1.8012,1.0101,1.2213,1.0,1.0,0.8926,0.0,15.8123,0.9793,3.4668
2991723,0,179962,78.23,W,17911,321.0,150.0,mastercard,226.0,credit,325.0,87.0,gmail.com,hotmail.com,4,3,1,1,3,2,232,22.0,T,T,T,M0,0.4227,,0.0,1.5896,1.3427,0.3523,1.0,1.0,0.7275,0.0,2.3277,6.3283,9.1922
2991724,0,179967,12.4,S,18551,,185.0,visa,226.0,debit,330.0,87.0,hotmail.com,nan,2,2,2,2,2,2,133,14.0,nan,nan,nan,M1,0.4766,1.0,,0.6209,2.2312,0.8825,0.0,0.0,1.2055,0.0,18.5205,5.7167,0.9411
2991725,0,179967,16.66,W,17278,111.0,150.0,visa,226.0,debit,299.0,87.0,gmail.com,nan,2,1,1,2,3,3,18,,F,T,nan,nan,0.5511,0.0,0.0,0.0088,2.3264,0.5425,1.0,0.0,1.2034,1.0,23.3085,2.3032,1.3847
2991726,0,180017,48.67,W,12931,321.0,150.0,mastercard,226.0,debit,325.0,87.0,aol.com,gmail.com,1,4,1,1,2,3,308,0.0,T,nan,nan,nan,1.093,0.0,0.0,0.8247,1.6289,1.1878,2.0,1.0,1.1998,,7.8107,0.8695,5.2082
2991727,0,180054,73.59,H,1483,194.0,150.0,mastercard,226.0,debit,,87.0,yahoo.com,gmail.com,1,3,1,1,4,1,106,7.0,nan,T,nan,nan,0.4844,0.0,0.0,0.269,1.4679,1.2871,0.0,0.0,1.4588,0.0,18.6036,12.5235,0.5748
2991728,0,180081,101.59,H,1451,111.0,150.0,visa,137.0,debit,299.0,87.0,gmail.com,gmail.com,2,2,0,1,3,2,18,0.0,T,F,T,M0,0.3901,0.0,,0.7644,1.4567,0.7176,0.0,0.0,1.4445,1.0,13.186,1.3789,4.9396
2991729,0,180084,159.12,W,5069,225.0,150.0,visa,166.0,credit,325.0,87.0,yahoo.com,nan,3,2,2,3,5,3,57,,T,F,nan,nan,0.4702,1.0,0.0,0.6969,1.6303,0.4022,0.0,0.0,0.979,0.0,40.4879,14.5686,4.2748
2991730,0,180087,30.96,W,14386,360.0,150.0,mastercard,117.0,debit,325.0,87.0,hotmail.com,gmail.com,4,1,0,2,3,3,61,37.0,nan,T,F,nan,0.3714,0.0,0.0,1.4667,1.3946,0.4844,0.0,1.0,0.9258,,1.8821,12.0733,1.147
2991731,0,180088,109.25,H,8207,194.0,,visa,166.0,debit,299.0,87.0,gmail.com,yahoo.com,3,2,0,1,4,3,99,12.0,T,F,T,M0,0.8335,0.0,0.0,1.3995,1.4159,1.17,0.0,0.0,1.5146,0.0,6.1195,2.0081,0.2298
2991732,0,180114,23.52,C,5397,490.0,150.0,mastercard,226.0,debit,330.0,87.0,gmail.com,outlook.com,1,1,2,1,6,3,308,17.0,T,F,T,M0,0.5818,0.0,1.0,0.8614,1.3381,0.4569,1.0,0.0,1.6663,0.0,2.7182,10.1455,1.7345
2991733,0,180167,81.62,H,6671,360.0,150.0,visa,226.0,credit,325.0,87.0,yahoo.com,nan,1,1,0,3,4,1,49,22.0,nan,nan,nan,nan,0.5632,0.0,0.0,1.0749,0.9555,0.5292,0.0,0.0,1.082,0.0,10.3767,0.7394,3.3388
2991734,0,180178,40.75,W,19157,360.0,150.0,visa,226.0,debit,325.0,87.0,hotmail.com,nan,3,2,1,3,2,3,88,43.0,T,T,T,nan,0.8569,0.0,0.0,1.1735,1.9471,1.0434,0.0,1.0,1.1783,1.0,6.677,14.6759,1.2625
2991735,0,180181,51.71,R,10190,555.0,150.0,visa,226.0,debit,204.0,87.0,gmail.com,gmail.com,3,1,0,2,5,3,49,,F,nan,T,M1,0.5839,0.0,0.0,0.5728,1.0968,1.4197,1.0,0.0,1.3815,0.0,7.4184,13.7591,0.1767
2991736,0,180195,50.58,W,8412,194.0,150.0,visa,226.0,debit,330.0,87.0,gmail.com,gmail.com,1,3,0,1,3,1,232,12.0,nan,nan,F,M1,0.3505,,0.0,-0.1659,1.3906,1.1479,0.0,1.0,1.1685,0.0,3.6172,1.9303,4.2667
2991737,0,180204,6.65,W,19449,321.0,150.0,visa,226.0,debit,299.0,87.0,gmail.com,yahoo.com,3,1,0,3,3,2,315,7.0,T,nan,T,nan,0.6635,0.0,1.0,1.474,1.2113,1.191,0.0,0.0,1.0273,0.0,12.0424,0.9628,0.7734
2991738,0,180213,10.76,W,9589,490.0,150.0,mastercard,,debit,325.0,87.0,gmail.com,hotmail.com,2,4,0,2,5,2,134,7.0,nan,T,nan,nan,0.6784,0.0,0.0,1.3479,1.3122,0.9722,1.0,0.0,1.3693,0.0,6.9195,5.3021,0.1392
2991739,0,180233,36.69,W,15929,321.0,150.0,visa,226.0,nan,299.0,87.0,gmail.com,anonymous.com,2,2,1,2,4,4,30,17.0,T,nan,T,nan,0.4809,0.0,0.0,1.15,0.6924,0.4871,1.0,1.0,1.0833,1.0,0.5034,4.5528,0.4154
2991740,0,180258,6.13,W,7332,490.0,150.0,mastercard,226.0,debit,330.0,87.0,gmail.com,anonymous.com,3,1,0,1,5,2,96,3.0,T,nan,T,nan,0.399,0.0,1.0,1.3849,0.3546,0.721,0.0,1.0,1.2534,0.0,23.6777,3.0964,0.3226
2991741,0,180260,76.04,W,16979,225.0,150.0,visa,166.0,credit,441.0,87.0,anonymous.com,nan,3,4,1,5,3,3,29,15.0,T,F,nan,M2,0.8564,0.0,0.0,0.6109,1.1739,1.1405,0.0,0.0,1.0374,0.0,2.3606,1.9598,1.7034
2991742,0,180261,79.17,W,8913,321.0,150.0,visa,137.0,debit,204.0,87.0,anonymous.com,nan,3,1,0,1,5,2,85,6.0,T,nan,T,M0,0.3863,0.0,0.0,0.6768,1.5119,1.0862,1.0,0.0,1.3298,0.0,15.5421,5.9898,4.825
2991743,0,180364,45.93,W,10995,,150.0,visa,166.0,debit,330.0,87.0,yahoo.com,nan,1,3,2,4,1,1,49,,nan,nan,nan,nan,0.4261,0.0,,0.3757,1.6776,1.3608,0.0,0.0,0.9245,0.0,20.1204,6.2804,0.9553
2991744,0,180370,10.79,W,2946,555.0,150.0,mastercard,226.0,debit,204.0,87.0,gmail.com,nan,4,2,0,2,3,3,144,28.0,T,T,nan,M2,0.4799,0.0,0.0,1.2232,0.7316,0.7806,0.0,1.0,0.4097,0.0,4.7288,1.3203,1.6604
2991745,0,180371,131.65,W,4415,490.0,150.0,visa,117.0,debit,,87.0,anonymous.com,gmail.com,3,1,1,2,2,2,226,2.0,nan,F,F,nan,0.5013,0.0,1.0,1.1062,0.9073,0.3028,0.0,0.0,0.981,0.0,24.8692,5.5576,0.6473
2991746,0,180375,253.97,W,2394,490.0,150.0,visa,226.0,credit,330.0,87.0,yahoo.com,gmail.com,2,2,0,2,2,2,1,,T,nan,T,M2,0.3763,,,0.9759,0.6465,0.5238,1.0,1.0,1.361,0.0,16.7558,10.9424,6.8666
2991747,0,180376,38.36,W,16084,360.0,150.0,discover,219.0,debit,204.0,87.0,hotmail.com,nan,6,5,0,2,3,2,245,4.0,F,F,nan,M2,0.331,0.0,1.0,1.0296,1.1631,0.7687,0.0,0.0,0.9932,0.0,14.4537,11.6864,9.6163
2991748,0,180386,55.18,W,3421,111.0,150.0,visa,219.0,debit,204.0,87.0,yahoo.com,nan,2,1,0,1,4,3,29,45.0,T,F,T,M1,0.8507,0.0,0.0,0.4016,1.0107,0.6172,0.0,0.0,1.0807,0.0,15.1391,3.572,4.3261
2991749,0,180418,40.52,W,8345,,150.0,mastercard,226.0,debit,325.0,87.0,gmail.com,nan,1,3,1,1,2,2,128,14.0,nan,T,T,M0,0.4359,0.0,0.0,0.6034,0.977,1.1996,0.0,0.0,0.8419,0.0,5.7738,1.9028,0.2745
2991750,0,180427,56.28,R,9030,490.0,150.0,mastercard,226.0,credit,330.0,87.0,yahoo.com,nan,3,3,0,3,4,2,25,15.0,T,nan,F,M0,0.2905,,0.0,0.5421,1.456,-0.0864,0.0,0.0,1.3106,0.0,4.8269,5.0578,2.5551
2991751,0,180438,29.38,C,11980,194.0,150.0,visa,219.0,debit,204.0,87.0,gmail.com,nan,2,2,1,2,1,3,42,11.0,T,T,nan,M0,0.2592,0.0,1.0,1.4547,0.8039,0.2551,0.0,0.0,1.5731,0.0,5.9539,0.4301,0.4387
2991752,0,180461,31.99,C,2844,194.0,185.0,visa,226.0,debit,204.0,87.0,outlook.com,nan,1,2,0,1,5,3,95,,T,F,T,nan,0.5456,0.0,0.0,0.3655,0.4874,0.998,0.0,0.0,1.2315,0.0,12.5966,7.3828,0.7299
2991753,0,180475,81.92,W,2804,321.0,150.0,american express,219.0,debit,,87.0,anonymous.com,yahoo.com,3,1,0,3,3,2,17,5.0,T,nan,nan,nan,0.24,0.0,,1.0125,0.8067,0.5541,0.0,,0.6921,0.0,2.799,3.2935,0.8686
2991754,0,180515,345.72,W,10081,225.0,150.0,visa,226.0,debit,,87.0,anonymous.com,gmail.com,4,2,0,4,2,1,26,,T,nan,nan,nan,0.3304,0.0,0.0,1.4584,2.0487,0.1387,0.0,0.0,1.141,0.0,7.1967,12.0278,1.3756
2991755,0,180555,8.17,W,19887,360.0,150.0,nan,226.0,credit,204.0,87.0,anonymous.com,hotmail.com,2,2,0,2,3,1,65,3.0,nan,nan,T,nan,0.4356,0.0,0.0,0.7967,0.6154,1.2399,0.0,0.0,0.7846,0.0,6.2833,21.9114,7.1178
2991756,0,180555,29.85,H,19277,225.0,150.0,visa,137.0,debit,441.0,87.0,gmail.com,nan,3,2,0,3,2,3,12,3.0,nan,T,T,M0,0.9088,,0.0,1.5737,1.2522,0.5409,0.0,0.0,1.349,0.0,6.2366,3.9029,2.2382
2991757,0,180585,10.17,W,19050,360.0,150.0,visa,226.0,debit,,87.0,yahoo.com,yahoo.com,3,1,1,3,5,1,14,,nan,T,F,M1,0.4109,0.0,1.0,0.7672,1.0362,0.6063,0.0,0.0,1.0883,0.0,9.5008,5.6966,0.0478
2991758,0,180597,162.72,W,5344,490.0,150.0,mastercard,166.0,debit,325.0,87.0,anonymous.com,gmail.com,2,1,2,1,3,3,110,,T,T,T,nan,0.8542,1.0,0.0,1.668,2.2032,0.6032,1.0,0.0,0.9007,0.0,50.0322,0.6064,1.5636
2991759,0,180687,18.4,W,12833,111.0,150.0,mastercard,117.0,debit,441.0,87.0,gmail.com,nan,2,1,0,2,6,1,678,20.0,nan,T,F,M0,0.4644,0.0,0.0,1.086,1.2077,1.5454,0.0,0.0,1.2431,0.0,29.873,1.0235,2.3864
2991760,0,180701,7.82,W,2259,194.0,150.0,mastercard,102.0,debit,325.0,87.0,anonymous.com,hotmail.com,2,1,0,3,3,2,432,0.0,T,T,T,nan,0.0837,0.0,0.0,1.1928,-0.4376,0.309,0.0,0.0,1.5656,0.0,23.6994,1.7218,0.5463
2991761,0,180787,62.69,R,19604,225.0,150.0,mastercard,137.0,credit,,87.0,hotmail.com,gmail.com,1,1,0,4,1,2,68,1.0,T,T,T,nan,0.9347,0.0,0.0,0.7635,1.3407,0.5262,0.0,2.0,0.7584,0.0,1.5864,0.141,5.1651
2991762,0,180815,189.49,H,14859,555.0,150.0,visa,226.0,debit,325.0,87.0,gmail.com,gmail.com,5,1,1,2,4,4,142,14.0,T,T,F,nan,0.4266,0.0,0.0,0.7668,1.5638,1.6653,0.0,0.0,1.0203,,8.8902,1.3474,0.0465
2991763,0,180821,64.3,C,12030,194.0,150.0,mastercard,226.0,nan,441.0,87.0,gmail.com,nan,1,2,0,3,3,2,97,1.0,T,T,T,M1,0.2632,0.0,0.0,0.8374,1.6023,0.9906,0.0,0.0,1.1805,0.0,7.3997,3.1265,0.3468
2991764,0,180837,40.64,W,3447,194.0,150.0,visa,226.0,debit,299.0,87.0,hotmail.com,nan,4,1,0,1,3,1,0,5.0,F,nan,T,M2,0.2482,0.0,0.0,1.1632,1.3459,1.0895,0.0,0.0,1.1812,0.0,20.6842,2.1308,2.1955
2991765,0,180933,49.86,C,4129,360.0,150.0,visa,166.0,credit,299.0,87.0,gmail.com,nan,2,2,2,3,2,3,232,14.0,T,T,T,nan,0.4496,1.0,0.0,0.7697,0.8889,0.7959,1.0,0.0,1.3345,0.0,12.096,1.8684,2.3032
2991766,0,180972,136.3,W,19282,225.0,150.0,mastercard,226.0,debit,204.0,87.0,gmail.com,nan,3,1,1,1,2,6,153,3.0,T,F,nan,nan,0.5276,,0.0,0.8253,1.1247,0.9893,1.0,0.0,1.421,0.0,20.2432,1.4962,4.3282
2991767,0,180974,13.82,S,8697,555.0,150.0,visa,137.0,debit,325.0,87.0,gmail.com,nan,2,2,1,2,3,3,26,,T,nan,T,nan,0.4365,1.0,0.0,0.3909,1.3097,1.0602,0.0,0.0,1.1907,0.0,1.6595,2.1604,0.9561
2991768,0,180999,29.61,W,4949,490.0,150.0,mastercard,226.0,credit,204.0,87.0,anonymous.com,gmail.com,1,1,0,1,1,2,350,,T,nan,F,M2,0.5638,0.0,,1.0727,0.9359,0.3595,1.0,0.0,0.2862,0.0,16.3844,0.9976,1.3287
2991769,0,181007,21.06,W,11659,321.0,150.0,visa,226.0,debit,330.0,,nan,hotmail.com,2,1,0,3,3,1,47,,T,T,nan,M2,0.201,0.0,0.0,1.0362,1.4049,1.011,0.0,1.0,1.1386,0.0,26.058,3.331,0.9595
2991770,0,181008,10.3,W,9010,321.0,150.0,mastercard,,debit,325.0,87.0,gmail.com,gmail.com,3,2,1,2,5,2,49,,T,T,T,M1,0.583,0.0,,1.6718,0.8134,1.0827,0.0,,1.4634,0.0,7.596,8.5106,11.3986
2991771,0,181018,23.85,W,17400,,,visa,226.0,debit,299.0,87.0,outlook.com,hotmail.com,1,2,0,1,1,2,109,19.0,T,T,F,M0,0.1887,0.0,0.0,1.6573,0.9175,1.5389,0.0,0.0,0.98,,11.976,4.8571,6.9127
2991772,0,181023,100.26,C,8959,360.0,150.0,visa,226.0,debit,330.0,87.0,gmail.com,anonymous.com,1,3,0,3,2,3,106,21.0,nan,T,nan,M0,0.6559,0.0,0.0,1.3667,1.7594,0.7178,1.0,0.0,1.4648,,20.5521,0.1019,1.1853
2991773,0,181057,58.36,R,7241,360.0,150.0,visa,226.0,debit,,87.0,anonymous.com,nan,3,1,2,4,2,1,111,2.0,F,T,T,M0,0.4013,0.0,0.0,0.392,1.9868,1.0131,1.0,1.0,0.7978,,4.5781,1.6897,2.0868
2991774,0,181066,63.07,W,15787,194.0,150.0,visa,226.0,credit,330.0,87.0,gmail.com,anonymous.com,2,4,0,2,2,2,2,1.0,T,nan,T,M1,0.627,0.0,0.0,0.7323,0.5287,1.0243,0.0,0.0,1.2886,0.0,4.4315,5.1044,0.4097
2991775,0,181101,38.34,W,8906,111.0,150.0,visa,226.0,debit,325.0,87.0,yahoo.com,nan,4,1,0,2,2,2,40,,nan,nan,nan,nan,0.6767,0.0,0.0,0.7737,1.4133,0.6523,1.0,0.0,1.1851,0.0,12.6338,16.5885,1.9328
2991776,0,181101,55.89,W,14185,555.0,150.0,mastercard,226.0,debit,325.0,87.0,hotmail.com,nan,3,2,1,2,7,3,1,,nan,nan,T,M1,0.8075,2.0,0.0,1.5181,1.5076,1.293,0.0,0.0,1.2382,0.0,11.9381,8.8061,0.9081
2991777,0,181108,14.87,C,14303,225.0,150.0,visa,226.0,debit,,87.0,gmail.com,gmail.com,2,1,1,3,4,2,41,,T,nan,F,M0,0.5766,0.0,0.0,1.5831,1.1201,0.4996,0.0,0.0,1.1617,0.0,5.1552,0.2502,1.0365
2991778,0,181114,24.3,W,2266,360.0,150.0,visa,219.0,debit,325.0,,gmail.com,nan,4,2,0,3,3,4,183,,nan,nan,F,M0,0.2208,0.0,1.0,1.0872,1.4317,0.1548,0.0,0.0,0.9406,,2.4256,4.7202,1.0631
2991779,0,181119,40.13,W,1478,,150.0,visa,226.0,credit,325.0,87.0,yahoo.com,nan,3,2,0,1,4,5,30,,nan,T,F,M1,0.584,0.0,0.0,0.2786,0.0318,0.4871,0.0,0.0,0.9824,0.0,5.748,0.368,0.2657
2991780,0,181120,43.71,W,4977,225.0,150.0,visa,166.0,debit,325.0,,gmail.com,nan,2,3,2,1,5,1,19,,T,T,nan,M0,0.4456,0.0,0.0,1.6129,1.0326,1.7052,1.0,0.0,0.8045,0.0,3.0605,0.8861,0.6511
2991781,0,181125,45.61,W,7068,490.0,150.0,visa,226.0,credit,299.0,,gmail.com,gmail.com,3,2,0,2,2,4,256,7.0,nan,T,F,M0,0.5473,0.0,0.0,0.2734,2.4127,0.3984,2.0,0.0,0.9087,0.0,8.3926,8.2136,0.821
2991782,0,181141,28.84,H,12736,194.0,150.0,visa,226.0,credit,,87.0,aol.com,nan,4,4,1,2,3,2,25,60.0,nan,F,nan,M0,0.4731,0.0,0.0,0.7988,1.62,0.7179,0.0,0.0,0.6642,0.0,6.5318,10.2913,1.495
2991783,0,181148,22.7,W,13740,321.0,150.0,visa,226.0,credit,299.0,87.0,yahoo.com,gmail.com,1,3,0,2,6,1,64,,T,T,T,M1,0.3334,0.0,0.0,1.3973,0.9056,0.5501,0.0,0.0,0.9968,0.0,4.7762,0.5872,0.4468
2991784,0,181159,778.81,W,8791,111.0,150.0,mastercard,226.0,debit,299.0,87.0,gmail.com,gmail.com,2,1,0,2,5,1,40,0.0,nan,nan,nan,nan,0.7112,0.0,1.0,1.5987,2.2527,1.4297,0.0,0.0,0.4627,0.0,30.2455,2.8213,0.1776
2991785,0,181168,82.01,H,1485,225.0,150.0,visa,226.0,debit,299.0,87.0,nan,gmail.com,4,2,1,2,2,2,9,,T,T,nan,M0,0.6997,0.0,0.0,1.0803,1.4103,0.1738,0.0,,0.9362,0.0,4.6072,0.9203,1.9294
2991786,0,181210,50.06,W,13280,555.0,150.0,visa,137.0,debit,325.0,87.0,gmail.com,anonymous.com,3,2,0,1,3,3,25,41.0,T,T,T,M0,0.4549,0.0,0.0,0.8496,1.7722,0.6437,0.0,0.0,1.6249,0.0,5.2199,3.0467,0.1076
2991787,0,181257,26.23,W,5673,321.0,150.0,visa,226.0,debit,299.0,87.0,hotmail.com,nan,2,1,0,1,2,3,98,20.0,T,nan,nan,nan,0.6093,,0.0,0.494,0.5086,1.7001,0.0,1.0,0.6409,0.0,17.3699,5.4359,1.418
2991788,0,181270,21.09,W,1337,555.0,150.0,visa,226.0,debit,299.0,87.0,gmail.com,nan,5,1,1,4,2,1,8,,nan,T,nan,M0,0.5708,0.0,0.0,0.6654,1.5968,0.8484,0.0,1.0,0.8669,0.0,13.2801,2.8369,0.4164
2991789,0,181278,29.06,W,16092,555.0,150.0,mastercard,226.0,debit,325.0,87.0,gmail.com,gmail.com,5,2,2,5,6,2,4,30.0,T,T,T,nan,0.4215,0.0,0.0,0.7105,1.5659,0.4728,0.0,0.0,1.4959,0.0,25.9758,3.4157,4.7002
2991790,0,181281,44.38,W,3003,555.0,150.0,visa,219.0,credit,325.0,87.0,yahoo.com,nan,4,2,1,2,4,3,17,,T,F,T,M0,0.3068,0.0,0.0,0.4211,1.4622,0.5897,0.0,0.0,0.8565,0.0,7.2209,37.2121,5.8438
2991791,0,181342,5.05,R,2471,490.0,150.0,visa,226.0,debit,325.0,87.0,anonymous.com,aol.com,3,1,0,2,3,3,34,10.0,T,nan,T,M0,0.7417,0.0,1.0,1.0833,1.2604,0.1719,0.0,0.0,1.1833,0.0,32.7601,6.2156,0.0072
2991792,0,181343,6.89,C,19426,,150.0,visa,219.0,debit,330.0,87.0,anonymous.com,gmail.com,3,1,0,1,2,1,124,,T,nan,T,nan,0.8576,,0.0,0.4665,0.3949,0.9564,2.0,,1.5124,0.0,0.4271,11.207,2.2898
2991793,0,181350,17.52,C,12620,555.0,150.0,mastercard,117.0,debit,330.0,87.0,gmail.com,gmail.com,2,1,0,2,3,1,66,8.0,T,nan,F,M1,0.7545,0.0,0.0,0.5498,1.7004,0.0758,0.0,0.0,1.1043,0.0,2.3845,1.2134,0.8014
2991794,0,181357,40.74,S,18903,111.0,150.0,mastercard,117.0,debit,,87.0,gmail.com,nan,3,1,1,1,3,2,68,17.0,T,nan,T,M0,0.4386,0.0,0.0,0.1959,1.4307,0.788,0.0,1.0,1.1028,0.0,0.8697,0.1706,0.1983
2991795,1,181365,26.07,W,7489,,185.0,visa,117.0,debit,325.0,87.0,anonymous.com,nan,1,2,2,1,5,5,46,26.0,T,T,T,M0,0.2823,,0.0,1.3515,1.0487,0.51,0.0,0.0,0.6559,,1.3987,9.5906,2.8826
2991796,0,181369,145.2,W,8856,,150.0,visa,,debit,299.0,87.0,hotmail.com,gmail.com,4,3,1,3,4,2,154,32.0,nan,T,nan,nan,0.4708,1.0,0.0,0.9235,0.7985,0.7733,2.0,0.0,1.0667,0.0,29.1683,1.8365,6.58
2991797,0,181399,7.52,W,10365,194.0,150.0,visa,226.0,debit,299.0,87.0,anonymous.com,gmail.com,2,1,1,1,3,3,4,12.0,T,nan,T,nan,0.4284,0.0,0.0,1.0711,1.3109,0.6933,0.0,0.0,1.1545,0.0,10.9101,2.4142,0.8009
